ID	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	to_ping	pinged	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
144	1	2019-12-08 16:11:00	2019-12-08 16:11:00	<!-- wp:paragraph -->\n<p>El ministerio de Venezuela está en necesidad de ayuda urgente. Después de empezar la construcción del Templo, cuya historia iremos contando, justo cuando hacía falta dinero, pues el dinero extraordinario que recibimos se acabó, la electricidad fue cortada al pueblo para la instalación del transformador de la iglesia, y ahora sin recursos y después de cuatro meses sin electricidad (al mes de diciembre), estamos enfrentando problemas y riesgos con la gente del pueblo. </p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n<p>Por lo que requerimos su ayuda para hacer la instalación de Luz. A la fecha de hoy tenemos recaudados $850 de los $3,500 dólares que nos habían planteado finalmente, pero estamos en riesgo de que suban los costos a causa de la nueva administración que entró, que pueda realizar recargos por incumplimiento del contrato.</p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n<p>Necesitamos su ofrenda para completar esos $3,500 dólares, o lo que se acumule si cobran injustos recargos, y necesitamos su oración para que quepa la bondad y la misericordia en estas personas del gobierno, que son quienes deben terminar la instalación.</p>\n<!-- /wp:paragraph -->\n\n<!-- wp:image {"id":143,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-05-23-48-56-2-1024x576.jpg" alt="" class="wp-image-143"/><figcaption>Estado actual de la construcción del Templo del ministerio.</figcaption></figure>\n<!-- /wp:image -->	Necesitamos ayuda		inherit	closed	closed		142-revision-v1			2019-12-08 16:11:00	2019-12-08 16:11:00		142	http://iciipp.ddns.net/ICIIPP/index.php/2019/12/08/142-revision-v1/	0	revision		0
146	1	2019-12-08 16:17:17	2019-12-08 16:17:17		WhatsApp-Image-2019-07-21-at-08.58.30		inherit	open	closed		whatsapp-image-2019-07-21-at-08-58-30			2019-12-08 16:17:17	2019-12-08 16:17:17		142	http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-08.58.30.jpeg	0	attachment	image/jpeg	0
147	1	2019-12-08 16:17:54	2019-12-08 16:17:54		WhatsApp-Image-2019-07-21-at-09.02.01		inherit	open	closed		whatsapp-image-2019-07-21-at-09-02-01			2019-12-08 16:17:54	2019-12-08 16:17:54		142	http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-09.02.01.jpeg	0	attachment	image/jpeg	0
148	1	2019-12-08 16:18:24	2019-12-08 16:18:24		WhatsApp-Image-2019-07-21-at-09.02.04-1		inherit	open	closed		whatsapp-image-2019-07-21-at-09-02-04-1			2019-12-08 16:18:24	2019-12-08 16:18:24		142	http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-09.02.04-1.jpeg	0	attachment	image/jpeg	0
149	1	2019-12-08 16:18:58	2019-12-08 16:18:58		WhatsApp-Image-2019-07-21-at-10.22.19		inherit	open	closed		whatsapp-image-2019-07-21-at-10-22-19			2019-12-08 16:18:58	2019-12-08 16:18:58		142	http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-10.22.19.jpeg	0	attachment	image/jpeg	0
150	1	2019-12-08 16:19:31	2019-12-08 16:19:31		PHOTO-2019-08-03-12-08-41		inherit	open	closed		photo-2019-08-03-12-08-41			2019-12-08 16:19:31	2019-12-08 16:19:31		142	http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-08-41.jpg	0	attachment	image/jpeg	0
151	1	2019-12-08 16:20:16	2019-12-08 16:20:16		PHOTO-2019-08-03-12-09-40		inherit	open	closed		photo-2019-08-03-12-09-40			2019-12-08 16:20:16	2019-12-08 16:20:16		142	http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-40.jpg	0	attachment	image/jpeg	0
152	1	2019-12-08 16:20:43	2019-12-08 16:20:43		PHOTO-2019-08-03-12-09-39-3		inherit	open	closed		photo-2019-08-03-12-09-39-3			2019-12-08 16:20:43	2019-12-08 16:20:43		142	http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-39-3.jpg	0	attachment	image/jpeg	0
153	1	2019-12-08 16:21:43	2019-12-08 16:21:43		PHOTO-2019-08-03-12-09-37		inherit	open	closed		photo-2019-08-03-12-09-37			2019-12-08 16:21:43	2019-12-08 16:21:43		142	http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-37.jpg	0	attachment	image/jpeg	0
154	1	2019-12-08 16:22:04	2019-12-08 16:22:04	<!-- wp:paragraph -->\n<p>El ministerio de Venezuela está en necesidad de ayuda urgente. Después de empezar la construcción del Templo, cuya historia iremos contando, justo cuando hacía falta dinero, pues el dinero extraordinario que recibimos se acabó, la electricidad fue cortada al pueblo para la instalación del transformador de la iglesia, y ahora sin recursos y después de cuatro meses sin electricidad (al mes de diciembre), estamos enfrentando problemas y riesgos con la gente del pueblo. </p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n<p>Por lo que requerimos su ayuda para hacer la instalación de Luz. A la fecha de hoy tenemos recaudados $850 de los $3,500 dólares que nos habían planteado finalmente, pero estamos en riesgo de que suban los costos a causa de la nueva administración que entró, que pueda realizar recargos por incumplimiento del contrato.</p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n<p>Necesitamos su ofrenda para completar esos $3,500 dólares, o lo que se acumule si cobran injustos recargos, y necesitamos su oración para que quepa la bondad y la misericordia en estas personas del gobierno, que son quienes deben terminar la instalación.</p>\n<!-- /wp:paragraph -->\n\n<!-- wp:image {"id":146,"width":580,"height":435,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large is-resized"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-08.58.30-1024x768.jpeg" alt="" class="wp-image-146" width="580" height="435"/><figcaption>Colocación de la primera piedra</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":147,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-09.02.01-1024x768.jpeg" alt="" class="wp-image-147"/><figcaption>Materiales de construcción</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":148,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-09.02.04-1.jpeg" alt="" class="wp-image-148"/><figcaption>Ayuda comunitaria en los primeros trabajos</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":149,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-10.22.19.jpeg" alt="" class="wp-image-149"/><figcaption>Muros terminados</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":150,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-08-41.jpg" alt="" class="wp-image-150"/><figcaption>Colocación de barras para el techo</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":153,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-37.jpg" alt="" class="wp-image-153"/><figcaption>Avance de la estructura del techo</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":151,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-40.jpg" alt="" class="wp-image-151"/><figcaption>Techo y estructura terminada</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":152,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-39-3.jpg" alt="" class="wp-image-152"/><figcaption>Estructura final terminada</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image -->\n<figure class="wp-block-image"><img alt=""/></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":143,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-05-23-48-56-2-1024x576.jpg" alt="" class="wp-image-143"/><figcaption>Estado actual de la construcción del Templo del ministerio.</figcaption></figure>\n<!-- /wp:image -->	Necesitamos ayuda		inherit	closed	closed		142-revision-v1			2019-12-08 16:22:04	2019-12-08 16:22:04		142	http://iciipp.ddns.net/ICIIPP/index.php/2019/12/08/142-revision-v1/	0	revision		0
155	1	2019-12-08 16:23:27	2019-12-08 16:23:27	<!-- wp:paragraph -->\n<p>El ministerio de Venezuela está en necesidad de ayuda urgente. Después de empezar la construcción del Templo, cuya historia iremos contando, justo cuando hacía falta dinero, pues el dinero extraordinario que recibimos se acabó, la electricidad fue cortada al pueblo para la instalación del transformador de la iglesia, y ahora sin recursos y después de cuatro meses sin electricidad (al mes de diciembre), estamos enfrentando problemas y riesgos con la gente del pueblo. </p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n<p>Por lo que requerimos su ayuda para hacer la instalación de Luz. A la fecha de hoy tenemos recaudados $850 de los $3,500 dólares que nos habían planteado finalmente, pero estamos en riesgo de que suban los costos a causa de la nueva administración que entró, que pueda realizar recargos por incumplimiento del contrato.</p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n<p>Necesitamos su ofrenda para completar esos $3,500 dólares, o lo que se acumule si cobran injustos recargos, y necesitamos su oración para que quepa la bondad y la misericordia en estas personas del gobierno, que son quienes deben terminar la instalación.</p>\n<!-- /wp:paragraph -->\n\n<!-- wp:image {"id":146,"width":580,"height":435,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large is-resized"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-08.58.30-1024x768.jpeg" alt="" class="wp-image-146" width="580" height="435"/><figcaption>Colocación de la primera piedra</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":147,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-09.02.01-1024x768.jpeg" alt="" class="wp-image-147"/><figcaption>Materiales de construcción</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":148,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-09.02.04-1.jpeg" alt="" class="wp-image-148"/><figcaption>Ayuda comunitaria en los primeros trabajos</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":149,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/WhatsApp-Image-2019-07-21-at-10.22.19.jpeg" alt="" class="wp-image-149"/><figcaption>Muros terminados</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":150,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-08-41.jpg" alt="" class="wp-image-150"/><figcaption>Colocación de barras para el techo</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":153,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-37.jpg" alt="" class="wp-image-153"/><figcaption>Avance de la estructura del techo</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":151,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-40.jpg" alt="" class="wp-image-151"/><figcaption>Techo y estructura terminada</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":152,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-03-12-09-39-3.jpg" alt="" class="wp-image-152"/><figcaption>Estructura final terminada</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:image -->\n<figure class="wp-block-image"><img alt=""/></figure>\n<!-- /wp:image -->\n\n<!-- wp:image {"id":143,"sizeSlug":"large"} -->\n<figure class="wp-block-image size-large"><img src="http://iciipp.ddns.net/ICIIPP/wp-content/uploads/2019/12/PHOTO-2019-08-05-23-48-56-2-1024x576.jpg" alt="" class="wp-image-143"/><figcaption>Estado actual de la construcción del Templo del ministerio.</figcaption></figure>\n<!-- /wp:image -->\n\n<!-- wp:paragraph -->\n<p>La Gloria sólo sea del Señor.</p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n<p>Gloria a Dios para siempre, Amén.</p>\n<!-- /wp:paragraph -->	Necesitamos ayuda		inherit	closed	closed		142-revision-v1			2019-12-08 16:23:27	2019-12-08 16:23:27		142	http://iciipp.ddns.net/ICIIPP/index.php/2019/12/08/142-revision-v1/	0	revision		0
156	1	2019-12-08 16:28:41	2019-12-08 16:28:41	<p></p>\n\n<!-- wp:group {"align":"wide"} -->\n<div class="wp-block-group alignwide"><div class="wp-block-group__inner-container"><!-- wp:heading {"align":"center","textColor":"accent"} -->\n</p>\n<h2>"Y será predicado el evangelio del Reino a todas las naciones y entonces será el fin" Mateo 24:14</h2>\n \n<p>\n<!-- /wp:heading --></div></div>\n<!-- /wp:group -->\n\n<!-- wp:paragraph {"dropCap":true} -->\n</p>\n<p>Dios, en su gran amor y misericordia, nos ha mostrado la grandeza de su bondad en el tiempo postrero. Hoy es tiempo del Testimonio, de liberar de la opresión, y de proclamar las buenas nuevas. Desde el Espíritu Santo es que se da el Testimonio. El Testimonio presente, el Testimonio postrero. El Gran Testimonio de la Vida Eterna, de la Vida en comunión con Jesús.</p>\n<p>En estos tiempos de los últimos días, como fue profetizado por la Unción del Espíritu Santo, el Gran Avivamiento ya está aquí.</p>\n<center>\n<p>¡Es tiempo de ser luz, es tiempo de proclamar el evangelio a toda criatura!</p>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/18424227_1357912160956976_5708898215869608711_n-300x169.jpg" alt="" width="300" height="169" /></p>\n<center>\n<h2>El tiempo del cumplimiento de Mateo 24:14 ha llegado...</h2>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/Amor-infinito-4-no-borders.png" alt="" width="104" height="122" /></p>\n<center>\n<h4>En este cumplimiento la <strong>Iglesia Cristiana Internacional e Inter-denominacional "Príncipe de Paz"</strong> abre sus puertas y su nuevo sitio web.</h4>\n</center>\n<p>El tiempo de trabajar por amor a Cristo llegó, pues empezando en 2017, con menos de 20 personas, y con el apoyo y dependencia de otra iglesia de Estados Unidos, para 2019, a causa de recursos extraordinarios, pudimos realizar el inicio de construcciones de Templos en Venezuela y en Kenya, y en menos de dos años tenemos un ministerio con presencia en México, Venezuela, Kenia, Uganda y Pakistán.</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:group {"customBackgroundColor":"#ffffff","align":"wide"} -->\n<div class="wp-block-group alignwide has-background" style="background-color:#ffffff"><div class="wp-block-group__inner-container"><!-- wp:group -->\n<div class="wp-block-group"><div class="wp-block-group__inner-container"><!-- wp:heading {"align":"center"} -->\n</p>\n<h2>Tenemos gran necesidad de ofrenda por la fundación del ministerio</h2>\n<p>\n<!-- /wp:heading -->\n\n<!-- wp:paragraph {"align":"center"} -->\n</p>\n<p>Únete a los fundadores de la iglesia al dar tu ofrenda a este ministerio, y formar parte de los libros eternos y trascendentales por causa de tu ofrenda.</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:button {"align":"center"} -->\n</p>\n<a href="http://iciipp.ddns.net/ICIIPP/index.php/ofrendar/">Ofrendar</a>\n<p>\n<!-- /wp:button --></div></div>\n<!-- /wp:group --></div></div>\n<!-- /wp:group -->\n\n<!-- wp:gallery {"ids":[39,38],"align":"wide"} -->\n</p>\n<p> </p>\n<figure>\n<figure></figure>\n</figure>\n<p>\n<!-- /wp:gallery -->\n\n<p></p>\n<h2>Avisos y noticias del ministerio</h2>\n<h3>Necesitamos ayuda urgente para el ministerio en Venezuela, favor de ver el video...</h3>\n<p>https://www.youtube.com/watch?v=I2P6EYFHiYg</p>	Es el tiempo del Gran Testimonio		inherit	closed	closed		5-revision-v1			2019-12-08 16:28:41	2019-12-08 16:28:41		5	http://iciipp.ddns.net/ICIIPP/index.php/2019/12/08/5-revision-v1/	0	revision		0
157	1	2019-12-08 16:31:24	2019-12-08 16:31:24	<p><!-- wp:group {"align":"wide"} --></p>\n<p><!-- wp:heading {"align":"center","textColor":"accent"} --></p>\n<h2>"Y será predicado el evangelio del Reino a todas las naciones y entonces será el fin" Mateo 24:14</h2>\n \n<p><!-- /wp:heading --></p>\n<p><!-- /wp:group --><!-- wp:paragraph {"dropCap":true} --></p>\n<p>Dios, en su gran amor y misericordia, nos ha mostrado la grandeza de su bondad en el tiempo postrero. Hoy es tiempo del Testimonio, de liberar de la opresión, y de proclamar las buenas nuevas. Desde el Espíritu Santo es que se da el Testimonio. El Testimonio presente, el Testimonio postrero. El Gran Testimonio de la Vida Eterna, de la Vida en comunión con Jesús.</p>\n<p>En estos tiempos de los últimos días, como fue profetizado por la Unción del Espíritu Santo, el Gran Avivamiento ya está aquí.</p>\n<center>\n<p>¡Es tiempo de ser luz, es tiempo de proclamar el evangelio a toda criatura!</p>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/18424227_1357912160956976_5708898215869608711_n-300x169.jpg" alt="" width="300" height="169" /></p>\n<center>\n<h2>El tiempo del cumplimiento de Mateo 24:14 ha llegado...</h2>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/Amor-infinito-4-no-borders.png" alt="" width="104" height="122" /></p>\n<center>\n<h4>En este cumplimiento la <strong>Iglesia Cristiana Internacional e Inter-denominacional "Príncipe de Paz"</strong> abre sus puertas y su nuevo sitio web.</h4>\n</center>\n<p>El tiempo de trabajar por amor a Cristo llegó, pues empezando en 2017, con menos de 20 personas, y con el apoyo y dependencia de otra iglesia de Estados Unidos, para 2019, a causa de recursos extraordinarios, pudimos realizar el inicio de construcciones de Templos en Venezuela y en Kenya, y en menos de dos años tenemos un ministerio con presencia en México, Venezuela, Kenia, Uganda y Pakistán.</p>\n<p><!-- /wp:paragraph --><!-- wp:paragraph --></p>\n<p><!-- /wp:paragraph --><!-- wp:group {"customBackgroundColor":"#ffffff","align":"wide"} --></p>\n<p><!-- wp:group --></p>\n<p><!-- wp:heading {"align":"center"} --></p>\n<h2>Tenemos gran necesidad de ofrenda por la fundación del ministerio</h2>\n<p><!-- /wp:heading --><!-- wp:paragraph {"align":"center"} --></p>\n<p>Únete a los fundadores de la iglesia al dar tu ofrenda a este ministerio, y formar parte de los libros eternos y trascendentales por causa de tu ofrenda.</p>\n<p><!-- /wp:paragraph --><!-- wp:button {"align":"center"} --></p>\n<a href="http://iciipp.ddns.net/ICIIPP/index.php/ofrendar/">Ofrendar</a>\n<p><!-- /wp:button --></p>\n<p><!-- /wp:group --></p>\n<p><!-- /wp:group --><!-- wp:gallery {"ids":[39,38],"align":"wide"} --></p>\n<p> </p>\n<figure>\n<figure></figure>\n</figure>\n<p><!-- /wp:gallery --></p>\t\t\n\t\t\t<h2>Avisos y noticias del ministerio</h2>\t\t\n\t\t<h3>Necesitamos ayuda urgente para el ministerio en Venezuela, favor de ver el video...</h3>https://www.youtube.com/watch?v=I2P6EYFHiYg<p>Para ver la actualización del problema al 8 de diciembre de 2019, revisen <a href="http://iciipp.ddns.net/ICIIPP/index.php/2019/12/08/necesitamos-ayuda/">nuestra última entrada del Blog</a></p>\n<p>Dios les bendiga.</p>	Es el tiempo del Gran Testimonio		inherit	closed	closed		5-revision-v1			2019-12-08 16:31:24	2019-12-08 16:31:24		5	http://iciipp.ddns.net/ICIIPP/index.php/2019/12/08/5-revision-v1/	0	revision		0
